"user_id","created_at","text","source","display_text_width","location","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at"
"x27841516",2019-12-08 14:34:43,"Novel drugs for depression - The Economist https://t.co/DNb3Pxmccw","Twitter for iPhone",66,"North London and Valencia",152347,151247,1377,99171,8748,2009-03-31 09:18:12
"x3140046723",2019-12-08 14:31:49,"Even for someone that has been diagnosed with mild depression and anxiety this episode nicely snuck up on me.","Twitter for Android",109,"",2178,531,65,42989,1037,2015-04-06 11:26:06
"x3140046723",2019-12-08 14:34:42,"I feel like I'm having another episode of depression. All the quick fixes have not worked, I just feel like I'm sinking.","Twitter for Android",120,"",2178,531,65,42989,1037,2015-04-06 11:26:06
"x596052190",2019-12-08 14:34:34,"Wanting to play the Sims again should be a sign of depression","Twitter Web App",61,"Long Island, NY",30,241,2,2215,4578,2012-06-01 02:43:54
"x544014244",2019-12-08 14:34:17,"In 1933 when FDR and progressives in Congress began passing New Deal policies? Democrats controlled the Senate 60 to 35 and the House 316 to 117.

Joe Biden would have opposed the defining legislation of the party and worsened the Great Depression. https://t.co/ld5MjfRxSi","Twitter for Android",248,"Taft, CA",824,4860,23,76188,49586,2012-04-03 05:56:13
"x385931526",2019-12-08 14:33:59,"@adt_txt @BollywoodGandu @Wootsaw @wootsaw fired.. @thetanmay resigned and went in depression.. @AllIndiaBakchod dissolved
&amp; after a year
 “ I was unnecessarily cruel about a very minor thing “ 
👏👏👏","Twitter for iPhone",168,"Ahmedabad",116,56,3,20234,187,2011-10-06 11:41:01
"x312646080",2019-12-08 14:33:46,"@BSU_BRONCOS @miles_commodore You are a true inspiration. Where you could have wallowed in self pity and depression,  but you lifted yourself up, working hard and achieving the American Dream","Twitter for Android",161,"Missouri",256,261,0,6435,14414,2011-06-07 13:08:31
"x835758416127733760",2019-12-08 14:33:18,"As if I needed more depression","Twitter Web App",30,"",44,20,1,934,294,2017-02-26 07:48:28
"x976637345918316545",2019-12-08 14:33:15,"Seasonal depression is in full affect everyone lmao","Twitter for iPhone",51,"Philadelphia, PA",108,146,0,2009,3031,2018-03-22 01:51:03
"x1081058553698279425",2019-12-08 14:33:13,"2019 brought me anxiety, depression &amp; suicidal thoughts. Let’s just say, that’s staying there and it’s not coming with me in 2020","Twitter for iPhone",133,"Japan",47,486,0,1669,2587,2019-01-04 05:23:39
"x877657896",2019-12-08 14:26:07,"Sadness hase depression ok?","Twitter for Android",27,"Botswana",2461,2290,4,16872,11961,2012-10-13 11:58:30
"x877657896",2019-12-08 14:33:09,"@Pusetso_95 I suppose it can be used in context as a figure of speech, but depression ke bolwetsi kana jang?","Twitter for Android",96,"Botswana",2461,2290,4,16872,11961,2012-10-13 11:58:30
"x1139782359295782913",2019-12-08 14:33:04,"forcefully capturing the resources of underdeveloped countries, faced biggest trade cycle shocks, depression to recession, so many bank failures, focusing on growth enough to ignore welfare sec, disparity in income based on race, gender, pressurizing small nations? No thanks 🤷🏻‍♀️ https://t.co/pGUpt416KL","Twitter Web App",281,"India",143,42,1,2748,170,2019-06-15 06:31:05
"x2766265018",2019-12-08 14:32:43,"@keepthebliss @rosysuit i swear the harry x rita content cures my depression","Twitter for iPhone",52,"",133,272,3,1276,7952,2014-09-10 11:15:27
"x830407935201255424",2019-12-08 14:32:06,"@QuancyClayborne Hard to imagine, but I think I would have succumbed more to depression, hopelessness, and a feeling of worthlessness.","Twitter Web App",117,"Ohio, USA",593,600,2,14999,61421,2017-02-11 13:27:34
"x1098442614498443264",2019-12-08 14:31:40,"Depression could be us. That retard you just kissed.","ropefuelebooks",52,"",185,49,0,16909,94,2019-02-21 04:41:42
"x1098442614498443264",2019-12-08 00:42:25,"Brush my hair ill roll over and over again and was saying all these sweaty retards and the depression is creeping in already please there isn't much time with you right now!","ropefuelebooks",173,"",185,49,0,16909,94,2019-02-21 04:41:42
"x776050781803909120",2019-12-08 14:31:36,"@NeuroRebel By that time, most of us have probably learned at least some ways to deal with or hide it, on top of that, it shares a lot of similarities with depression and the likes.
I remember my psychiatrist saying a big factor is also the age around which the symptoms start showing.","Twitter Web App",273,"",20,450,0,463,3836,2016-09-14 13:31:39
"x1185576224925634562",2019-12-08 14:31:31,"@vwoodhull938 @brithume Hope you’re getting professional help dealing w/your depression🙏🏻

Try to remember the last time to were really happy","Twitter for iPhone",117,"",20,11,0,756,2923,2019-10-19 15:20:25
"x606882266",2019-12-08 14:31:25,"4 yrs ago today i made a questionable decision. now i have severe anxiety and depression, and i’m also an alcoholic. and my back always hurts. buuuuut at least i have free college and dental lmaoooooo","Twitter for iPhone",200,"florida",297,326,0,2933,2282,2012-06-13 04:25:04
"x210849715",2019-12-08 14:30:57,"@ThaPyceez Yal fall into pity party and dark depression moods as fast as the wind blows. Create issues and blame who ever is in the closest proximity of you for them. Gemini’s don’t do weird emotionally unstable shit like that. You tried it","Twitter for iPhone",229,"Where i need to be ",10574,987,19,27740,2452,2010-11-01 15:45:53
"x870029509193584640",2019-12-08 14:30:54,"Discord's back and somehow did not cure my depression, weird!","Twitter for Android",61,"Ontario, CA",135,1119,1,1471,12706,2017-05-31 21:29:34
"x1062157100976037889",2019-12-08 14:30:25,"@shelbfrench Thank you Shelby 😭 i look like a completely other person now. I guess that’s what a divorce and major depression/anxiety does to you. Time to get back to it!!","Twitter for iPhone",158,"",117,126,0,643,2352,2018-11-13 01:36:01
"x431902127",2019-12-08 14:30:21,"OH it's the stage version of junna depression song that's why there's more ppl singing and different lyric s","Twitter Web App",108,"Hell",286,1489,11,159586,223393,2011-12-08 20:27:08
"x1122546601174732800",2019-12-08 14:30:17,"@RichardGrenell @DonaldJTrumpJr @realDonaldTrump @USEmbassyBern And remember when Trump said that unemployment in 2016 was, ""he heard"", 42%? Over 50% greater than the Great Depression,when the BLS had it at under 5% Then he quoted the Deep State BLS report that 10 days after he took office at 4.7 and he said, ""well, we agree with them now""?","Twitter for Android",278,"",4,6,0,827,8,2019-04-28 17:02:20
"x1097464095383547904",2019-12-08 14:30:13,"'n families, pray for your friends, your classmates, pray for those people who's suffering hunger in the streets, those people who's suffering depression bai!! Daghan kaayo tang dapat ampo an and I can't mention all of them. He is coming very soon we should come prepared before~~","Twitter for Android",280,"",22,87,0,275,1197,2019-02-18 11:53:25
"x1189145585112227840",2019-12-08 14:29:51,"@ChthonicGoatMum @41Strange I'D RATHER BE THE GUY WHO SUCKED AT FIXING THE GREAT DEPRESSION","Twitter Web App",63,"Cadia (It. Still. Stands.)",22,117,0,2326,2616,2019-10-29 11:43:17
"x546798894",2019-12-08 14:29:30,"They said grand Rapids has the highest rate of depression in the country. Well no fucking shit. Its ""beer city"" alcohol is a depressant","Twitter for Android",135,"Detroit, MI",6208,1331,226,346275,419,2012-04-06 10:57:22
"x284306821",2019-12-08 14:29:28,"Working out is the best coping mechanism for depression like yes I’m sad all the time but at least I have a donk","Twitter for iPhone",112,"new york",181,345,4,12526,5808,2011-04-19 01:44:17
"x50116466",2019-12-08 14:29:27,"Do you guys want a YouTube video on battling depression or finding yourself again (self love)?","Twitter for iPhone",94,"Chicago, IL",26096,21531,421,86031,57584,2009-06-23 22:00:22
"x1192121370328608768",2019-12-08 14:29:24,"People now think that battling depression is nothing more than having a nice spa day and writing self-loving confirmations on a mood board.","Twitter for Android",139,"",28,61,0,91,1671,2019-11-06 16:47:47
"x1192121370328608768",2019-12-08 14:27:08,"People with serious mental health issues like depression, borderline etc still don't get taken seriously despite all the media and celebrity attention. 

Trying to understand mental illness has now turned into ""the mental health movement"".

And...","Twitter for Android",247,"",28,61,0,91,1671,2019-11-06 16:47:47
"x823251161788674048",2019-12-08 14:29:13,"I will now only refer to depression as “battling the Depressogorgon.” Please respect my decision. https://t.co/v4XShEYu2W","Twitter for iPhone",97,"",175,161,0,1953,12897,2017-01-22 19:29:07
"x1199674053101002752",2019-12-08 14:28:30,"@pettitmafia Depression? What’s that?","Twitter for iPhone",24,"",8,29,0,325,1468,2019-11-27 12:59:35
"x1202636173656707072",2019-12-08 14:28:28,"My question is: how do y’all deal with post show depression?😢😫 I cant even buy tix for another show Bc I’m still broke from last night but I’m already itching for another rave","Twitter for iPhone",175,"",90,126,0,13,36,2019-12-05 17:09:52
"x381038200",2019-12-08 14:27:46,"@plqthora @theonlylillaw @FBrumous @DundareeD Ive had almost constant depression pretty much since i was 16, that hasnt stopped me from being able to keep my space clean. It just depends how comfortable you are with a mess and if its to the point in the photo, idc you nasty af","Twitter for iPhone",231,"Canada",106,173,0,665,1035,2011-09-27 16:59:39
"x764292210602848257",2019-12-08 14:27:43,"tired of people saying depression is genetic....you CHOSE to listen to Lana del Rey in your formative years","Twitter for iPhone",107,"Boston, MA",97,131,1,750,8797,2016-08-13 02:47:17
"x41115242",2019-12-08 14:27:31,"2019 was a year of DEPRESSION.","Twitter for Android",30,"Home",1136,1612,2,7463,2696,2009-05-19 13:31:20
"x1083070620571713537",2019-12-08 14:27:21,"sunday depression hits hard.","Twitter for iPhone",28,"London, England",171,227,0,1944,7244,2019-01-09 18:38:53
"x802111033070391296",2019-12-08 14:27:16,"@ShippersUnbound It’ll be a post-Brexit bonking bonanza alright - of the Tories screwing everyone else up their jacksies, leading to increased depression &amp; misery throughout the country while the Tories &amp; their pals make good.","Twitter for iPad",217,"",101,82,6,9737,6182,2016-11-25 11:25:47
"x994971726223151104",2019-12-08 14:27:09,"I’m sorry for what I said when anxiety and depression hit me at the same time","Twitter for iPhone",77,"",196,500,0,2496,28616,2018-05-11 16:05:19
"x1198727103593758721",2019-12-08 14:27:04,"@SlimeDollaz_  music cures depression","Twitter for Android",37,"Los Angeles, CA",1,5,0,18,16,2019-11-24 22:16:34
"x600055888",2019-12-08 14:26:59,"@JessicaKirson @FallonTonight @ComedyCentral Take out ""deep depression"" and it sounds fucking great to me.🥨🌭🌮🍜🍜🍜🍜🍜🍜🍫🍫🍫","Twitter for Android",73,"Sun Valley, Idaho",218,153,6,3411,11624,2012-06-05 12:00:09
"x912286172",2019-12-08 14:26:35,"@MonacoAFVet @Cindy64066217 The Great Recession wised up many of the younger generation; much as the Depression did 90 years ago. Many are not putting up with the garbage coming for the snowflakes.","Twitter Web App",169,"",297,562,2,1587,231,2012-10-29 11:58:56
"x464165804",2019-12-08 14:26:27,"😺✏ — Depression. https://t.co/b6H3klrxnA","Curious Cat",40,"",1307,1037,9,9301,3425,2012-01-14 22:47:21
"x1172276467109191689",2019-12-08 14:26:26,"@elisabeth doesn’t matter because depression and anxiety has to be prayed out and I shouldn’t be depressed because I have “everything I need” ... at least that’s how my people are","Twitter for iPhone",168,"Jxn/Memphis",416,483,0,7105,9558,2019-09-12 22:31:16
"x1190658943720181760",2019-12-08 14:21:33,"I get that some people don’t like sharing their personal stuff on here... such as mental health... just being open and for real, I suffer from depression and Anxiety.. i have since I was about 14 years old. Thought about suicide a dozen times back in the day...","Twitter for iPhone",261,"Idaho, USA",2511,2673,0,1908,2601,2019-11-02 15:56:41
"x1190658943720181760",2019-12-08 14:26:18,"3) I’ve got my anxiety done I know how to control that.. depression however is a different game... for me when it comes to my anxiety you basically gotta challenge if.. I’m socially awkward so going out in a big crowd brings me fear but you gotta challenge your fear","Twitter for iPhone",266,"Idaho, USA",2511,2673,0,1908,2601,2019-11-02 15:56:41
"x1040405798885580801",2019-12-08 14:26:01,"ive had a constant migraine for almost 6 years now and since it started, my brain fog, memory, and coordination have been affected, as well as dealing with depression, anxiety, and PTSD 🤪 sry not sry I'm forgetful https://t.co/w9VyjuUjNc","Twitter for Android",213,"🇨🇦",27,88,0,389,1880,2018-09-14 01:04:07
"x911157961",2019-12-08 14:25:57,"If Roosevelt's new deal turned the American economy from depression to boom time in 3 years, do we have issues in the UK after 9 years of @Conservatives rule?","Twitter for Android",158,"Europe",2910,4934,2,1776,1317,2012-10-28 21:32:04
"x1079992384623128577",2019-12-08 14:25:08,"@NymphiaViolet I have depression with dissociative symptoms. Not fun. Have you tried antidepressants (or perhaps mood stabilisers for bipolar)? They help me, although they don’t work for everyone.","Twitter Web App",181,"Probably near you. ",39,71,0,412,194,2019-01-01 06:47:04
"x898598939909398529",2019-12-08 14:25:05,"@Fact The gym cures all depression.","Twitter for iPhone",29,"Miami, FL",76,240,0,964,2582,2017-08-18 17:34:17
"x1139500363608809472",2019-12-08 14:24:57,"depression, if y'all ever need anyone to talk to then hit my dms. being depressed and speaking up and shit is sometimes considered ""weak"" and ""being a pussy"" but it's not, everyone has been through it so don't go through it alone. my chats always open for all of you.","Twitter for Android",267,"",72,210,0,2056,4617,2019-06-14 11:50:32
